id_pdc                , statut_pdc               , url_description_pdc                                                                                                                                                                                                                                                                                                             , last_updated             , coordonneesxy         , adresse_station                                  , code_insee_commune, arrondissement
FR*V75*EPX05*12*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*12*3     , 2025-09-25T04:26:43+00:00, "48.845257, 2.3548336", 18 Rue Linnée 75005 Paris                        ,                   , 05e Arrondissement
FR*V75*E9012*02*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*02*2     , 2025-09-25T03:08:10+00:00, "48.847446, 2.38804"  , 126 Boulevard Diderot 75012 Paris                ,                   , 12e Arrondissement
FR*V75*EPX20*03*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*03*3     , 2025-09-25T02:30:05+00:00, "48.86732, 2.3906963" , 14 Rue Sorbier 75020 Paris                       ,                   , 20e Arrondissement
FR*V75*EPX07*02*5     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*02*5     , 2025-09-25T02:30:05+00:00, "48.858295, 2.3041859", 41 Avenue Bosquet 75007 Paris                    ,                   , 07e Arrondissement
FR*V75*EPX06*03*4     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*03*4     , 2025-09-25T02:30:05+00:00, "48.84737, 2.3182092" , 2 Rue Mayet 75006 Paris                          ,                   , 06e Arrondissement
FR*V75*E9019*01*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*01*2     , 2025-09-25T02:30:05+00:00, "48.88472, 2.369961"  , 10 Avenue de Flandre 75019 Paris                 ,                   , 19e Arrondissement
FR*V75*E9018*04*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*04*2     , 2025-09-25T02:30:05+00:00, "48.89311, 2.34066"   , 110 Rue Ordener 75018 Paris                      ,                   , 18e Arrondissement
FR*V75*E9018*03*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*03*1     , 2025-09-25T02:30:05+00:00, "48.89767, 2.352758"  , 150 Rue des Poissonniers 75018 Paris             ,                   , 18e Arrondissement
FR*V75*E9017*01*3     , En maintenance           , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*01*3     , 2025-09-25T02:30:05+00:00, "48.88328, 2.286938"  , 2 Avenue de la Porte de Villiers 75017 Paris     ,                   , 17e Arrondissement
FR*V75*E9001*02*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9001*02*3     , 2025-09-25T02:30:05+00:00, "48.86003, 2.34046"   , 1 Rue de L'Amiral De Coligny 75001 Paris         ,                   , Paris centre
FR*V75*E9001*02*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9001*02*2     , 2025-09-25T02:30:05+00:00, "48.86003, 2.34046"   , 1 Rue de L'Amiral De Coligny 75001 Paris         ,                   , Paris centre
FR*V75*EPX17*02*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*02*1     , 2025-09-25T04:33:46+00:00, "48.88112, 2.284095"  , 12 Place du Général Koënig 75017 Paris           ,                   , 17e Arrondissement
FR*V75*EPX15*25*4     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*25*4     , 2025-09-25T04:35:29+00:00, "48.8349, 2.3026"     , 2 Rue de Cronstadt 75015 Paris                   ,                   , 15e Arrondissement
FR*V75*E9008*03*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9008*03*2     , 2025-09-25T06:04:51+00:00, "48.875854, 2.309542" , 2 Rue Louis Murat 75008 Paris                    ,                   , 08e Arrondissement
FR*V75*EPX03*04*5     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*04*5     , 2025-09-25T06:04:47+00:00, "48.86502, 2.360503"  , 18 Rue Perrée 75003 Paris                        ,                   , Paris centre
FR*V75*EPX15*03*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*03*3     , 2025-09-25T06:06:02+00:00, "48.845806, 2.3038075", 21 Rue Miollis 75015 Paris                       ,                   , 15e Arrondissement
FR*V75*EPX15*36*4     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*36*4     , 2025-09-25T06:18:55+00:00, "48.842644, 2.313266" , 41 Boulevard Pasteur 75015 Paris                 ,                   , 15e Arrondissement
FR*V75*E9007*06*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*06*1     , 2025-09-25T06:19:11+00:00, "48.84793, 2.309952"  , 2 Rue Pérignon 75007 Paris                       ,                   , 07e Arrondissement
FR*V75*EPX05*08*5     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*08*5     , 2025-09-25T06:33:16+00:00, "48.842007, 2.3430684", 66 Rue Gay-Lussac 75005 Paris                    ,                   , 05e Arrondissement
FR*V75*EPX10*03*7     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*03*7     , 2025-09-25T06:35:57+00:00, "48.87237, 2.366288"  , 11 Avenue Richerand 75010 Paris                  ,                   , 10e Arrondissement
FR*V75*EPX16*01*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*01*1     , 2025-09-25T06:52:04+00:00, "48.845284, 2.2640333", 16 Rue Molitor 75016 Paris                       ,                   , 16e Arrondissement
FR*V75*E9016*02*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9016*02*2     , 2025-09-25T06:51:32+00:00, "48.86851, 2.295469"  , 37 Avenue d'Iéna 75016 Paris                     ,                   , 16e Arrondissement
FR*V75*EPX17*12*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*12*2     , 2025-09-25T06:43:05+00:00, "48.876, 2.2884"      , 40 Avenue de la Grande Armée 75017 Paris         ,                   , 17e Arrondissement
FR*V75*EPX16*16*3     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*16*3     , 2025-09-25T06:43:26+00:00, "48.863, 2.2858"      , 1 Avenue Georges Mandel 75016 Paris              ,                   , 16e Arrondissement
FR*V75*EPX12*06*3     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*06*3     , 2025-09-25T07:32:30+00:00, "48.8444, 2.407044"   , 94 Avenue de Saint-Mandé 75012 Paris             ,                   , 12e Arrondissement
FR*V75*EPX13*12*6     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*12*6     , 2025-09-25T07:37:11+00:00, "48.820423, 2.3512075", 12 Rue Gouthière 75013 Paris                     ,                   , 13e Arrondissement
FR*V75*EPX07*08*6     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*08*6     , 2025-09-25T07:47:01+00:00, "48.85807, 2.299582"  , 45 Avenue de la Bourdonnais 75007 Paris          ,                   , 07e Arrondissement
FR*V75*EPX19*02*5     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*02*5     , 2025-09-25T07:46:41+00:00, "48.888195, 2.37308"  , 61 Avenue de Flandre 75019 Paris                 ,                   , 19e Arrondissement
FR*V75*EPX16*30*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*30*2     , 2025-09-25T07:47:35+00:00, "48.867313, 2.280347" , 137 Rue de la Pompe 75016 Paris                  ,                   , 16e Arrondissement
FR*V75*EPX10*06*2     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*06*2     , 2024-11-08T03:30:04+00:00, "48.87179, 2.372482"  , 2 Rue du Buisson Saint Louis 75010 Paris         ,              75110, 10e Arrondissement
FR*V75*EPX05*14*6     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*14*6     , 2025-01-06T07:52:49+00:00, "48.839592, 2.3480084", 36 rue Claude bernard 75005 PARIS                ,              75105, 05e Arrondissement
FR*V75*EPX12*04*4     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*04*4     , 2025-01-06T07:55:23+00:00, "48.83641, 2.3922555" , 251 Rue de Charenton 75012 Paris                 ,              75112, 12e Arrondissement
FR*V75*E9019*02*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*02*2     , 2025-01-06T06:42:10+00:00, "48.88042, 2.398476"  , 54 Boulevard Sérurier 75019 Paris                ,              75119, 19e Arrondissement
